"CL1.X","CL1.Y","CL1.Peak","CL1.Ch.Value","CL1.Area","CL1.Valid","CL1.SR","CL1.MBR","CL1.Pass.Mini.Ratio","CL1.Pass.Max.Ratio","CL1.Pass.Nearby","CL1.Pass.Edge","CL2.X","CL2.Y","CL2.Peak","CL2.Ch.Value","CL2.Area","CL2.Valid","CL2.SR","CL2.MBR","CL2.Pass.Mini.Ratio","CL2.Pass.Max.Ratio","CL2.Pass.Nearby","CL2.Pass.Edge","RP1L.X","RP1L.Y","RP1L.Peak","RP1L.Ch.Value","RP1L.Area","RP1L.Valid","RP1L.SR","RP1L.MBR","RP1L.Pass.Mini.Ratio","RP1L.Pass.Max.Ratio","RP1L.Pass.Nearby","RP1L.Pass.Edge","RP1S.X","RP1S.Y","RP1S.Peak","RP1S.Ch.Value","RP1S.Area","RP1S.Valid","RP1S.SR","RP1S.MBR","RP1S.Pass.Mini.Ratio","RP1S.Pass.Max.Ratio","RP1S.Pass.Nearby","RP1S.Pass.Edge","Bead.Valid","CL2.Offset.X","CL2.Offset.Y","CL1_CL2.Dist","RP1.Offset.X","RP1.Offset.Y","CL1.Value","CL2.Value","RP1.Value","Bead.ID","well"
1150994432,1092968828,4885,0,62939,1,984513735,1620430789,1,1,1,1,1150991083,1092708820,3884,0,52491,1,-2042169951,-415415004,1,1,1,1,1150993941,1093231793,61698,0,1236843,1,0,0,1,1,1,1,1150993941,1093231793,61698,0,74840,1,0,0,1,1,1,1,1,0,0,1583834954,0,0,438,366,8753,27,"C6"
1142812702,1094041758,1388,0,16291,1,-55973089,-1446859034,1,1,1,1,1142801599,1093761032,3647,0,45325,1,-1696234073,-1259067412,1,1,1,1,1142813744,1094304504,26348,0,210424,1,0,0,1,1,1,1,1142813744,1094304504,26348,0,6512,1,0,0,1,1,1,1,1,0,0,-1353757062,0,0,113,316,833,25,"C6"
1151716254,1094657788,15168,0,192586,1,2014981210,561865380,1,1,1,1,1151712841,1094477267,3584,0,45164,1,301873136,1862382418,1,1,1,1,1151715616,1094920408,3821,0,49319,1,0,0,1,1,1,1,1151715616,1094920408,3821,0,1362,1,0,0,1,1,1,1,1,0,0,1724589582,0,0,1340,315,195,29,"C6"
1150244824,1096595761,1452,0,18143,1,-236641667,-1188614385,1,1,1,1,1150239043,1096473703,2408,0,31159,1,-1846976772,364863392,1,1,1,1,1150244485,1096857987,47814,0,382874,1,0,0,1,1,1,1,1150244485,1096857987,47814,0,12809,1,0,0,1,1,1,1,1,0,0,1870732419,0,0,126,217,1516,18,"C6"
1155331330,1096642703,2522,0,30314,1,55104204,-539810827,1,1,1,1,1155325603,1096500357,1286,0,15651,1,-187409836,-189899519,1,1,1,1,1155329955,1096904919,17509,0,271075,1,0,0,1,1,1,1,1155329955,1096904919,17509,0,11635,1,0,0,1,1,1,1,1,0,0,-78092220,0,0,211,109,1073,13,"C6"
1156002823,1097533572,1327,0,16146,1,-298877905,647463793,1,1,1,1,1155997305,1096978160,1237,0,16964,1,633698414,-1085641344,1,1,1,1,1156001311,1097795607,60539,0,1280091,1,0,0,1,1,1,1,1156001311,1097795607,60539,0,61164,1,0,0,1,1,1,1,1,0,0,1891700103,0,0,112,118,7153,12,"C6"
1150096744,1099476329,2687,0,31558,1,-388930826,777661548,1,1,1,1,1150090837,1099380557,1248,0,15721,1,1101585537,-576177471,1,1,1,1,1150096436,1099607090,19496,0,214690,1,0,0,1,1,1,1,1150096436,1099607090,19496,0,7153,1,0,0,1,1,1,1,1,0,0,745126944,0,0,220,110,850,13,"C6"
1153688021,1099545279,1340,0,18046,1,-1664616826,-921064138,1,1,1,1,1153681547,1099418807,2459,0,31166,1,-1486226231,-1516730092,1,1,1,1,1153686981,1099676026,25645,0,342859,1,0,0,1,1,1,1,1153686981,1099676026,25645,0,11222,1,0,0,1,1,1,1,1,0,0,620247129,0,0,126,217,1358,18,"C6"
1126500649,1100127545,1491,0,17309,1,-682502562,-1006931497,1,1,1,1,1126450202,1100009055,2265,0,29975,1,-502487938,1127079658,1,1,1,1,1126511050,1100258174,16169,0,251346,1,0,0,1,1,1,1,1126511050,1100258174,16169,0,7931,1,0,0,1,1,1,1,1,0,0,1043838639,0,0,120,209,995,18,"C6"
1144783462,1100204579,4415,0,56151,1,-850672295,1320975320,1,1,1,1,1144770653,1100074408,3562,0,46893,1,-1842244234,-1010979230,1,1,1,1,1144784103,1100335192,60873,0,1211005,1,0,0,1,1,1,1,1144784103,1100335192,60873,0,80975,1,0,0,1,1,1,1,1,0,0,-1759256970,0,0,391,327,9470,27,"C6"
