"CL1.X","CL1.Y","CL1.Peak","CL1.Ch.Value","CL1.Area","CL1.Valid","CL1.SR","CL1.MBR","CL1.Pass.Mini.Ratio","CL1.Pass.Max.Ratio","CL1.Pass.Nearby","CL1.Pass.Edge","CL2.X","CL2.Y","CL2.Peak","CL2.Ch.Value","CL2.Area","CL2.Valid","CL2.SR","CL2.MBR","CL2.Pass.Mini.Ratio","CL2.Pass.Max.Ratio","CL2.Pass.Nearby","CL2.Pass.Edge","RP1L.X","RP1L.Y","RP1L.Peak","RP1L.Ch.Value","RP1L.Area","RP1L.Valid","RP1L.SR","RP1L.MBR","RP1L.Pass.Mini.Ratio","RP1L.Pass.Max.Ratio","RP1L.Pass.Nearby","RP1L.Pass.Edge","RP1S.X","RP1S.Y","RP1S.Peak","RP1S.Ch.Value","RP1S.Area","RP1S.Valid","RP1S.SR","RP1S.MBR","RP1S.Pass.Mini.Ratio","RP1S.Pass.Max.Ratio","RP1S.Pass.Nearby","RP1S.Pass.Edge","Bead.Valid","CL2.Offset.X","CL2.Offset.Y","CL1_CL2.Dist","RP1.Offset.X","RP1.Offset.Y","CL1.Value","CL2.Value","RP1.Value","Bead.ID","well"
1122221241,1093066580,4592,0,57014,1,704161776,162716690,1,1,1,1,1122129493,1092834920,2102,0,27622,1,1119150921,-776521131,1,1,1,1,1122256652,1093562745,3808,0,43091,1,0,0,1,1,1,1,1122256652,1093562745,3808,0,1106,1,0,0,1,1,1,1,1,0,0,-1160329698,0,0,397,193,171,20,"H2"
1151522963,1092867416,4633,0,58256,1,219543395,-67237884,1,1,1,1,1151516700,1092659057,3741,0,49069,1,-389900321,-1829271465,1,1,1,1,1151522281,1093363640,59545,0,875603,1,0,0,1,1,1,1,1151522281,1093363640,59545,0,31895,1,0,0,1,1,1,1,1,0,0,547107181,0,0,405,342,3730,27,"H2"
1152384994,1092895923,1362,0,18221,1,517117559,1297612368,1,1,1,1,1152378624,1092720907,2354,0,30557,1,430015693,-2019085814,1,1,1,1,1152384056,1093392139,16665,0,213244,1,0,0,1,1,1,1,1152384056,1093392139,16665,0,6837,1,0,0,1,1,1,1,1,0,0,-1299372622,0,0,127,213,844,18,"H2"
1153250627,1092181533,2536,0,31358,1,-420305799,-1099559840,1,1,1,1,1153244146,1091849828,3697,0,48556,1,1475238623,1309471453,1,1,1,1,1153249431,1092677961,3068,0,39601,1,0,0,1,1,1,1,1153249431,1092677961,3068,0,1050,1,0,0,1,1,1,1,1,0,0,1135616681,0,0,218,338,157,26,"H2"
1141950353,1094411382,4778,0,60241,1,-1484491114,1162844518,1,1,1,1,1141944388,1094348030,2243,0,28566,1,812989142,-544576474,1,1,1,1,1141952513,1094907147,3009,0,34283,1,0,0,1,1,1,1,1141952513,1094907147,3009,0,853,1,0,0,1,1,1,1,1,0,0,-625533412,0,0,419,199,136,20,"H2"
1151235584,1096056181,2657,0,32522,1,1111412540,-1132840215,1,1,1,1,1151229938,1095868061,1348,0,16933,1,86405242,1589338279,1,1,1,1,1151234987,1096551457,10743,0,46703,1,0,0,1,1,1,1,1151234987,1096551457,10743,0,1268,1,0,0,1,1,1,1,1,0,0,728669313,0,0,226,118,185,13,"H2"
1145730745,1096964787,4914,0,58634,1,2137986625,1943920628,1,1,1,1,1145718482,1096816474,2100,0,27925,1,-1377776486,-914977993,1,1,1,1,1145731782,1097459793,5178,0,39491,1,0,0,1,1,1,1,1145731782,1097459793,5178,0,1057,1,0,0,1,1,1,1,1,0,0,2102493597,0,0,408,195,156,20,"H2"
1155018393,1096905089,1407,0,17263,1,-837152635,948659578,1,1,1,1,1155015100,1096732104,4065,0,52153,1,-491718599,-164624080,1,1,1,1,1155016672,1097400113,46226,0,174813,1,0,0,1,1,1,1,1155016672,1097400113,46226,0,5511,1,0,0,1,1,1,1,1,0,0,-1724575602,0,0,120,364,692,25,"H2"
1157432010,1096740835,14871,0,183794,1,-1291045582,-245695105,1,1,1,1,1157425687,1096595988,2103,0,25553,1,128074716,2088739427,1,1,1,1,1157429571,1097235908,1765,0,26429,1,0,0,1,1,1,1,1157429571,1097235908,1765,0,877,1,0,0,1,1,1,1,1,0,0,357850904,0,0,1279,178,105,22,"H2"
1138327081,1097641901,8275,0,100149,1,776378744,-625188801,1,1,1,1,1138302489,1097126037,1071,0,13899,1,-128815989,1828428052,1,1,1,1,1138332806,1098136706,5630,0,52520,1,0,0,1,1,1,1,1138332806,1098136706,5630,0,1383,1,0,0,1,1,1,1,1,0,0,-117824700,0,0,697,97,208,15,"H2"
1152270341,1099575351,1358,0,16720,1,1935008276,1533036174,1,1,1,1,1152264243,1099496636,3727,0,49066,1,-2122220933,-1000869361,1,1,1,1,1152269437,1099822367,10363,0,98389,1,0,0,1,1,1,1,1152269437,1099822367,10363,0,2985,1,0,0,1,1,1,1,1,0,0,-2044511933,0,0,116,342,390,25,"H2"
1147227531,1100594357,4696,0,57240,1,-1499234006,707123896,1,1,1,1,1147221096,1100488161,2045,0,27361,1,-497040892,-1341971252,1,1,1,1,1147228123,1100841070,2724,0,30361,1,0,0,1,1,1,1,1147228123,1100841070,2724,0,641,1,0,0,1,1,1,1,1,0,0,-862670819,0,0,398,191,120,20,"H2"
1155381196,1100567805,4432,0,56555,1,-1297967505,1138996013,1,1,1,1,1155375237,1100483979,1198,0,16389,1,1508052213,1221480418,1,1,1,1,1155379367,1100814526,7733,0,93076,1,0,0,1,1,1,1,1155379367,1100814526,7733,0,2811,1,0,0,1,1,1,1,1,0,0,-599079162,0,0,394,114,369,14,"H2"
1153423426,1101024862,2582,0,33015,1,-1561760914,-395607922,1,1,1,1,1153417313,1100953486,2495,0,31508,1,-889892160,793344854,1,1,1,1,1153422179,1101271447,2952,0,25810,1,0,0,1,1,1,1,1153422179,1101271447,2952,0,574,1,0,0,1,1,1,1,1,0,0,809482874,0,0,230,220,102,19,"H2"
1140463769,1102037528,8232,0,100994,1,687547167,172064060,1,1,1,1,1140450924,1101979805,1100,0,13866,1,572371301,2140978938,1,1,1,1,1140468859,1102283812,5016,0,44026,1,0,0,1,1,1,1,1140468859,1102283812,5016,0,1094,1,0,0,1,1,1,1,1,0,0,-697724332,0,0,703,97,174,15,"H2"
1140759227,1103195126,28934,0,364098,1,639626340,818773187,1,1,1,1,1140746632,1103116979,3509,0,46298,1,71638065,-1354967651,1,1,1,1,1140764229,1103441066,1374,0,11485,1,0,0,1,1,1,1,1140764229,1103441066,1374,0,137,1,0,0,1,1,1,1,1,0,0,-350589527,0,0,2534,323,45,30,"H2"
1148916706,1103234432,8121,0,108240,1,1786259302,-1318012137,1,1,1,1,1148909535,1103182967,2183,0,29192,1,-1353289475,-1092279981,1,1,1,1,1148916795,1103480360,3569,0,39959,1,0,0,1,1,1,1,1148916795,1103480360,3569,0,1055,1,0,0,1,1,1,1,1,0,0,-2096608640,0,0,753,203,158,21,"H2"
1112456053,1103779356,2857,0,34770,1,-466617916,-928908659,1,1,1,1,1112278994,1103685860,2418,0,31111,1,1046582564,1335662903,1,1,1,1,1112531721,1104025122,4039,0,28326,1,0,0,1,1,1,1,1112531721,1104025122,4039,0,702,1,0,0,1,1,1,1,1,0,0,369176625,0,0,242,217,112,19,"H2"
1149229510,1103696213,2659,0,34599,1,1318001188,-1375422343,1,1,1,1,1149223185,1103636561,3963,0,51867,1,-1656923884,158576019,1,1,1,1,1149229506,1103942004,3083,0,27549,1,0,0,1,1,1,1,1149229506,1103942004,3083,0,410,1,0,0,1,1,1,1,1,0,0,973234796,0,0,241,362,109,26,"H2"
1150117123,1103606166,15838,0,195693,1,1440797409,-128392731,1,1,1,1,1150110639,1103532682,2094,0,25986,1,-1163913287,149082602,1,1,1,1,1150116859,1103851984,3084,0,40892,1,0,0,1,1,1,1,1150116859,1103851984,3084,0,1049,1,0,0,1,1,1,1,1,0,0,373389451,0,0,1362,181,162,22,"H2"
1116867390,1104114970,4865,0,59415,1,1563258961,-764947302,1,1,1,1,1116771265,1104054253,1278,0,16733,1,1908619525,671208957,1,1,1,1,1116904393,1104360636,7122,0,110779,1,0,0,1,1,1,1,1116904393,1104360636,7122,0,3447,1,0,0,1,1,1,1,1,0,0,-1503859720,0,0,414,117,439,14,"H2"
1145521292,1104640386,8171,0,109995,1,-2058215962,-1121818359,1,1,1,1,1145508798,1104586288,3633,0,49255,1,39439140,2084133861,1,1,1,1,1145522391,1104885896,2227,0,13391,1,0,0,1,1,1,1,1145522391,1104885896,2227,0,399,1,0,0,1,1,1,1,1,0,0,-571513572,0,0,766,343,53,28,"H2"
1149672962,1104590915,1348,0,16957,1,1393402677,93462460,1,1,1,1,1149666837,1104536265,2140,0,28671,1,1869480402,1353908633,1,1,1,1,1149672830,1104836440,25337,0,261009,1,0,0,1,1,1,1,1149672830,1104836440,25337,0,8583,1,0,0,1,1,1,1,1,0,0,-1743600645,0,0,118,200,1034,18,"H2"
