"CL1.X","CL1.Y","CL1.Peak","CL1.Ch.Value","CL1.Area","CL1.Valid","CL1.SR","CL1.MBR","CL1.Pass.Mini.Ratio","CL1.Pass.Max.Ratio","CL1.Pass.Nearby","CL1.Pass.Edge","CL2.X","CL2.Y","CL2.Peak","CL2.Ch.Value","CL2.Area","CL2.Valid","CL2.SR","CL2.MBR","CL2.Pass.Mini.Ratio","CL2.Pass.Max.Ratio","CL2.Pass.Nearby","CL2.Pass.Edge","RP1L.X","RP1L.Y","RP1L.Peak","RP1L.Ch.Value","RP1L.Area","RP1L.Valid","RP1L.SR","RP1L.MBR","RP1L.Pass.Mini.Ratio","RP1L.Pass.Max.Ratio","RP1L.Pass.Nearby","RP1L.Pass.Edge","RP1S.X","RP1S.Y","RP1S.Peak","RP1S.Ch.Value","RP1S.Area","RP1S.Valid","RP1S.SR","RP1S.MBR","RP1S.Pass.Mini.Ratio","RP1S.Pass.Max.Ratio","RP1S.Pass.Nearby","RP1S.Pass.Edge","Bead.Valid","CL2.Offset.X","CL2.Offset.Y","CL1_CL2.Dist","RP1.Offset.X","RP1.Offset.Y","CL1.Value","CL2.Value","RP1.Value","Bead.ID","well"
1152836251,1091902302,2605,0,32093,1,1268524115,508683224,1,1,1,1,1152833197,1091774141,2315,0,29567,1,558817163,-41690250,1,1,1,1,1152835238,1092447665,5714,0,47500,1,0,0,1,1,1,1,1152835238,1092447665,5714,0,1258,1,0,0,1,1,1,1,1,0,0,-945137158,0,0,223,206,188,19,"F3"
1152981054,1092685826,25493,0,329986,1,1804467745,1303226456,1,1,1,1,1152975259,1092610376,3133,0,42078,1,2021044454,-232314881,1,1,1,1,1152979998,1093230956,60808,0,1239842,1,0,0,1,1,1,1,1152979998,1093230956,60808,0,59368,1,0,0,1,1,1,1,1,0,0,158644974,0,0,2297,293,6943,30,"F3"
1140217887,1094421839,8701,0,105596,1,642873516,-653543075,1,1,1,1,1140194359,1094001155,3785,0,48659,1,245584229,-159144784,1,1,1,1,1140223298,1094966452,2083,0,25939,1,0,0,1,1,1,1,1140223298,1094966452,2083,0,492,1,0,0,1,1,1,1,1,0,0,-872964070,0,0,735,339,103,28,"F3"
1129858501,1096741228,4493,0,57954,1,2044549172,1892767794,1,1,1,1,1129832744,1096696292,2060,0,28565,1,-552513584,-1224061920,1,1,1,1,1129874715,1097285151,3339,0,38262,1,0,0,1,1,1,1,1129874715,1097285151,3339,0,998,1,0,0,1,1,1,1,1,0,0,222576827,0,0,403,199,152,20,"F3"
1154129911,1096935210,1365,0,16383,1,-602074725,1799204087,1,1,1,1,1154123465,1096845911,3877,0,48221,1,360178725,1433734028,1,1,1,1,1154128513,1097479075,4214,0,54177,1,0,0,1,1,1,1,1154128513,1097479075,4214,0,1626,1,0,0,1,1,1,1,1,0,0,-1542541883,0,0,114,336,215,25,"F3"
1142533585,1099810331,8688,0,107512,1,1935611420,-1140615989,1,1,1,1,1142522250,1099811599,3856,0,48464,1,451566223,-803977041,1,1,1,1,1142535696,1100081701,3305,0,24501,1,0,0,1,1,1,1,1142535696,1100081701,3305,0,479,1,0,0,1,1,1,1,1,0,0,1243900058,0,0,748,338,97,28,"F3"
1151207540,1099814897,16112,0,201705,1,-895578697,866211892,1,1,1,1,1151204131,1099813978,3636,0,46367,1,-367439707,-2083615381,1,1,1,1,1151207012,1100086266,3261,0,38969,1,0,0,1,1,1,1,1151207012,1100086266,3261,0,960,1,0,0,1,1,1,1,1,0,0,587870511,0,0,1404,323,154,29,"F3"
1152141512,1101394233,1452,0,17135,1,-155211101,1357545543,1,1,1,1,1152138248,1101187249,1290,0,17640,1,1194779074,734332277,1,1,1,1,1152140706,1101665132,60431,0,1234237,1,0,0,1,1,1,1,1152140706,1101665132,60431,0,66862,1,0,0,1,1,1,1,1,0,0,1172265029,0,0,119,123,7820,12,"F3"
1156067208,1101525100,4832,0,57010,1,-1281258918,-2048264705,1,1,1,1,1156063593,1101498777,2376,0,28781,1,-2005509463,129381767,1,1,1,1,1156065233,1101795960,2892,0,31852,1,0,0,1,1,1,1,1156065233,1101795960,2892,0,678,1,0,0,1,1,1,1,1,0,0,-346964836,0,0,397,201,126,20,"F3"
1151862648,1103473480,7497,0,98383,1,1580276196,1311937603,1,1,1,1,1151859731,1103489782,1054,0,13578,1,1337062326,-631370947,1,1,1,1,1151861925,1103743760,2423,0,31442,1,0,0,1,1,1,1,1151861925,1103743760,2423,0,788,1,0,0,1,1,1,1,1,0,0,111043114,0,0,685,95,125,15,"F3"
