"CL1.X","CL1.Y","CL1.Peak","CL1.Ch.Value","CL1.Area","CL1.Valid","CL1.SR","CL1.MBR","CL1.Pass.Mini.Ratio","CL1.Pass.Max.Ratio","CL1.Pass.Nearby","CL1.Pass.Edge","CL2.X","CL2.Y","CL2.Peak","CL2.Ch.Value","CL2.Area","CL2.Valid","CL2.SR","CL2.MBR","CL2.Pass.Mini.Ratio","CL2.Pass.Max.Ratio","CL2.Pass.Nearby","CL2.Pass.Edge","RP1L.X","RP1L.Y","RP1L.Peak","RP1L.Ch.Value","RP1L.Area","RP1L.Valid","RP1L.SR","RP1L.MBR","RP1L.Pass.Mini.Ratio","RP1L.Pass.Max.Ratio","RP1L.Pass.Nearby","RP1L.Pass.Edge","RP1S.X","RP1S.Y","RP1S.Peak","RP1S.Ch.Value","RP1S.Area","RP1S.Valid","RP1S.SR","RP1S.MBR","RP1S.Pass.Mini.Ratio","RP1S.Pass.Max.Ratio","RP1S.Pass.Nearby","RP1S.Pass.Edge","Bead.Valid","CL2.Offset.X","CL2.Offset.Y","CL1_CL2.Dist","RP1.Offset.X","RP1.Offset.Y","CL1.Value","CL2.Value","RP1.Value","Bead.ID","well"
1156584471,1090796628,7380,0,98749,1,44413009,515183826,1,1,1,1,1156578637,1090621600,3574,0,48447,1,1006295926,1088834981,1,1,1,1,1156582293,1091318312,5709,0,40690,1,0,0,1,1,1,1,1156582293,1091318312,5709,0,1133,1,0,0,1,1,1,1,1,0,0,1543201322,0,0,687,338,161,28,"A10"
1132475735,1093041022,1376,0,16892,1,2097090759,1332324688,1,1,1,1,1132461569,1092826341,3625,0,48638,1,1616234630,-360283453,1,1,1,1,1132483198,1093562040,4201,0,36271,1,0,0,1,1,1,1,1132483198,1093562040,4201,0,1055,1,0,0,1,1,1,1,1,0,0,1684990359,0,0,118,339,144,25,"A10"
1133503102,1092823243,4710,0,58100,1,1352642134,1694627027,1,1,1,1,1133480386,1092684764,1169,0,15767,1,-1614188005,-1047931705,1,1,1,1,1133510260,1093344326,3330,0,43146,1,0,0,1,1,1,1,1133510260,1093344326,3330,0,1321,1,0,0,1,1,1,1,1,0,0,-1650383960,0,0,404,110,171,14,"A10"
1143379622,1092568472,1385,0,17634,1,134224948,1720519960,1,1,1,1,1143373273,1092494837,2216,0,29538,1,-301637498,-1863508053,1,1,1,1,1143381361,1093089630,8066,0,108917,1,0,0,1,1,1,1,1143381361,1093089630,8066,0,3470,1,0,0,1,1,1,1,1,0,0,-1649469377,0,0,123,206,431,18,"A10"
1151370196,1092870587,4833,0,59729,1,-1202734206,-1695724334,1,1,1,1,1151367165,1092735532,1299,0,16281,1,1408860884,1245675055,1,1,1,1,1151369565,1093391656,5838,0,54314,1,0,0,1,1,1,1,1151369565,1093391656,5838,0,1583,1,0,0,1,1,1,1,1,0,0,-2025679474,0,0,416,113,215,14,"A10"
1153929736,1092336390,1373,0,16431,1,-365932296,676226669,1,1,1,1,1153924492,1091855270,2237,0,28501,1,-499378282,1904035360,1,1,1,1,1153928346,1092857617,12638,0,210284,1,0,0,1,1,1,1,1153928346,1092857617,12638,0,6851,1,0,0,1,1,1,1,1,0,0,2009654800,0,0,114,199,833,18,"A10"
1157510940,1092658745,8224,0,105817,1,981682213,-147783210,1,1,1,1,1157505045,1092550097,4001,0,51594,1,-1226480525,-315999842,1,1,1,1,1157508488,1093179876,2844,0,35044,1,0,0,1,1,1,1,1157508488,1093179876,2844,0,1122,1,0,0,1,1,1,1,1,0,0,1748663266,0,0,736,360,139,28,"A10"
1140273782,1093987599,16253,0,204959,1,-608561677,1840038683,1,1,1,1,1140261092,1093797675,2110,0,27434,1,173201130,1856132254,1,1,1,1,1140278932,1094508336,16864,0,162775,1,0,0,1,1,1,1,1140278932,1094508336,16864,0,5018,1,0,0,1,1,1,1,1,0,0,926602398,0,0,1427,191,645,22,"A10"
1156306033,1094538463,14837,0,190103,1,-859573722,-583121286,1,1,1,1,1156300219,1094451887,3626,0,46154,1,-233939199,-1525767729,1,1,1,1,1156303938,1095059037,2737,0,39832,1,0,0,1,1,1,1,1156303938,1095059037,2737,0,943,1,0,0,1,1,1,1,1,0,0,-452066445,0,0,1323,322,158,29,"A10"
1146137837,1095711305,5043,0,58966,1,-855134650,-399735110,1,1,1,1,1146127016,1095613988,2258,0,28407,1,-734486329,533714738,1,1,1,1,1146138758,1096231531,6211,0,53200,1,0,0,1,1,1,1,1146138758,1096231531,6211,0,1481,1,0,0,1,1,1,1,1,0,0,1617704768,0,0,410,198,211,20,"A10"
1151219964,1096667410,4741,0,59760,1,-543351393,59796064,1,1,1,1,1151213951,1096600183,3827,0,49525,1,297375369,-1786931875,1,1,1,1,1151219377,1097187353,60194,0,1214533,1,0,0,1,1,1,1,1151219377,1097187353,60194,0,75397,1,0,0,1,1,1,1,1,0,0,1045590554,0,0,416,345,8818,27,"A10"
