"CL1.X","CL1.Y","CL1.Peak","CL1.Ch.Value","CL1.Area","CL1.Valid","CL1.SR","CL1.MBR","CL1.Pass.Mini.Ratio","CL1.Pass.Max.Ratio","CL1.Pass.Nearby","CL1.Pass.Edge","CL2.X","CL2.Y","CL2.Peak","CL2.Ch.Value","CL2.Area","CL2.Valid","CL2.SR","CL2.MBR","CL2.Pass.Mini.Ratio","CL2.Pass.Max.Ratio","CL2.Pass.Nearby","CL2.Pass.Edge","RP1L.X","RP1L.Y","RP1L.Peak","RP1L.Ch.Value","RP1L.Area","RP1L.Valid","RP1L.SR","RP1L.MBR","RP1L.Pass.Mini.Ratio","RP1L.Pass.Max.Ratio","RP1L.Pass.Nearby","RP1L.Pass.Edge","RP1S.X","RP1S.Y","RP1S.Peak","RP1S.Ch.Value","RP1S.Area","RP1S.Valid","RP1S.SR","RP1S.MBR","RP1S.Pass.Mini.Ratio","RP1S.Pass.Max.Ratio","RP1S.Pass.Nearby","RP1S.Pass.Edge","Bead.Valid","CL2.Offset.X","CL2.Offset.Y","CL1_CL2.Dist","RP1.Offset.X","RP1.Offset.Y","CL1.Value","CL2.Value","RP1.Value","Bead.ID","well"
1139090842,1092811057,29378,0,355113,1,-1079616189,539481844,1,1,1,1,1139076455,1092632471,3668,0,45657,1,-434739223,1219903539,1,1,1,1,1139095389,1093327218,59964,0,1193270,1,0,0,1,1,1,1,1139095389,1093327218,59964,0,58448,1,0,0,1,1,1,1,1,0,0,-1998005094,0,0,2472,318,6835,30,"H3"
1150388641,1092338481,8452,0,104252,1,778701269,64103989,1,1,1,1,1150385139,1091787257,3681,0,48320,1,-1815020845,-915880443,1,1,1,1,1150388064,1092854782,2198,0,23021,1,0,0,1,1,1,1,1150388064,1092854782,2198,0,207,1,0,0,1,1,1,1,1,0,0,1400812773,0,0,726,337,91,28,"H3"
1155557082,1093369588,15645,0,196986,1,-133224786,-1476352764,1,1,1,1,1155553300,1092871242,3695,0,47528,1,-255760099,1977954978,1,1,1,1,1155554973,1093885583,1978,0,27007,1,0,0,1,1,1,1,1155554973,1093885583,1978,0,762,1,0,0,1,1,1,1,1,0,0,-1727029771,0,0,1371,331,107,29,"H3"
1121799356,1094454390,8260,0,105617,1,-1363671555,-1826327923,1,1,1,1,1121703348,1094365002,1121,0,14640,1,-1745298236,-333270686,1,1,1,1,1121831046,1094970064,9809,0,60317,1,0,0,1,1,1,1,1121831046,1094970064,9809,0,1775,1,0,0,1,1,1,1,1,0,0,1240610237,0,0,735,102,239,15,"H3"
1150304121,1098704772,1351,0,17594,1,-474198051,1537927360,1,1,1,1,1150297676,1098185777,2304,0,30412,1,1814299745,1151839842,1,1,1,1,1150303569,1099063417,20517,0,287219,1,0,0,1,1,1,1,1150303569,1099063417,20517,0,9331,1,0,0,1,1,1,1,1,0,0,498918075,0,0,122,212,1137,18,"H3"
1157094288,1098536698,26817,0,344960,1,-1576948709,712374910,1,1,1,1,1157088010,1098017038,3412,0,44428,1,833292675,-362715344,1,1,1,1,1157091723,1098979405,60704,0,1267982,1,0,0,1,1,1,1,1157091723,1098979405,60704,0,62242,1,0,0,1,1,1,1,1,0,0,438258892,0,0,2401,310,7279,30,"H3"
1144100718,1099173407,2607,0,32387,1,395433503,-621959324,1,1,1,1,1144093651,1098927900,4035,0,49673,1,997870785,169989848,1,1,1,1,1144101767,1099430505,4858,0,48286,1,0,0,1,1,1,1,1144101767,1099430505,4858,0,1485,1,0,0,1,1,1,1,1,0,0,868305450,0,0,225,346,191,26,"H3"
1151677679,1099565968,15982,0,202002,1,-359018493,-1609873881,1,1,1,1,1151671925,1099459692,3469,0,45537,1,1099532522,-1659434188,1,1,1,1,1151676720,1099822950,2752,0,35377,1,0,0,1,1,1,1,1151676720,1099822950,2752,0,928,1,0,0,1,1,1,1,1,0,0,262859788,0,0,1406,317,140,29,"H3"
1154545399,1099730256,1398,0,16965,1,1857625769,-1781025342,1,1,1,1,1154539136,1099814552,1382,0,17713,1,-462731970,-2111233571,1,1,1,1,1154543590,1099987189,60559,0,1295343,1,0,0,1,1,1,1,1154543590,1099987189,60559,0,78276,1,0,0,1,1,1,1,1,0,0,516154870,0,0,118,123,9154,12,"H3"
1155432372,1099410859,8579,0,103487,1,-1437444731,1898738526,1,1,1,1,1155426088,1099325519,3779,0,49230,1,1525336426,1444567713,1,1,1,1,1155430300,1099667887,2677,0,25989,1,0,0,1,1,1,1,1155430300,1099667887,2677,0,464,1,0,0,1,1,1,1,1,0,0,894358877,0,0,720,343,103,28,"H3"
1156439725,1099781756,4573,0,57095,1,-788616551,196863638,1,1,1,1,1156433177,1099535200,1237,0,16440,1,1789493311,-415911675,1,1,1,1,1156437354,1100038674,9673,0,82474,1,0,0,1,1,1,1,1156437354,1100038674,9673,0,2388,1,0,0,1,1,1,1,1,0,0,803563615,0,0,397,115,327,14,"H3"
1156622472,1101020664,1332,0,16779,1,-1312691770,-261604182,1,1,1,1,1156618804,1100919660,2212,0,29784,1,-33432876,651801376,1,1,1,1,1156620047,1101277215,14898,0,171707,1,0,0,1,1,1,1,1156620047,1101277215,14898,0,5695,1,0,0,1,1,1,1,1,0,0,2000679839,0,0,117,208,680,18,"H3"
1156911469,1102169948,4344,0,54275,1,-1618005663,1370037196,1,1,1,1,1156905632,1102058588,2229,0,27759,1,-616197080,-562574339,1,1,1,1,1156908959,1102426158,2651,0,34681,1,0,0,1,1,1,1,1156908959,1102426158,2651,0,1076,1,0,0,1,1,1,1,1,0,0,-1499812884,0,0,378,193,137,20,"H3"
1120588696,1102453503,4424,0,57764,1,342145768,272431968,1,1,1,1,1120531094,1102396104,1141,0,15896,1,-295868484,2029680066,1,1,1,1,1120620744,1102709629,3808,0,55672,1,0,0,1,1,1,1,1120620744,1102709629,3808,0,1717,1,0,0,1,1,1,1,1,0,0,1854076321,0,0,402,111,220,14,"H3"
1124873876,1102412558,15703,0,195999,1,75452825,-372042484,1,1,1,1,1124847091,1102170615,3557,0,45036,1,-1653762946,-276565529,1,1,1,1,1124889147,1102668696,3303,0,35596,1,0,0,1,1,1,1,1124889147,1102668696,3303,0,1104,1,0,0,1,1,1,1,1,0,0,1370413635,0,0,1364,314,141,29,"H3"
1153465726,1102531397,16376,0,204998,1,1104180883,199162719,1,1,1,1,1153459581,1102254925,3666,0,47472,1,-147400676,628249345,1,1,1,1,1153464237,1102787500,2403,0,32983,1,0,0,1,1,1,1,1153464237,1102787500,2403,0,862,1,0,0,1,1,1,1,1,0,0,-1345299269,0,0,1427,331,131,29,"H3"
1157297798,1102474260,2279,0,29626,1,592351527,-2040928563,1,1,1,1,1157291779,1102221863,1166,0,15993,1,1572818359,1441055119,1,1,1,1,1157295173,1102730380,18610,0,206081,1,0,0,1,1,1,1,1157295173,1102730380,18610,0,6888,1,0,0,1,1,1,1,1,0,0,250459661,0,0,206,111,816,13,"H3"
1147061188,1103379109,1371,0,16762,1,937061595,1793626719,1,1,1,1,1147056122,1103251139,1341,0,16713,1,1824957251,-1388739500,1,1,1,1,1147061360,1103634961,60503,0,1166592,1,0,0,1,1,1,1,1147061360,1103634961,60503,0,59342,1,0,0,1,1,1,1,1,0,0,1216734586,0,0,117,116,6940,12,"H3"
1150928644,1104769882,2558,0,31580,1,345186504,184963759,1,1,1,1,1150925170,1104684748,1277,0,16417,1,1451250712,1613130800,1,1,1,1,1150927907,1105025322,11584,0,137766,1,0,0,1,1,1,1,1150927907,1105025322,11584,0,4391,1,0,0,1,1,1,1,1,0,0,111130512,0,0,220,114,546,13,"H3"
1155925095,1104653987,8280,0,103638,1,-1743292781,841189971,1,1,1,1,1155917772,1104580761,1081,0,14765,1,393353514,-1245584149,1,1,1,1,1155922877,1104909461,5163,0,46100,1,0,0,1,1,1,1,1155922877,1104909461,5163,0,1148,1,0,0,1,1,1,1,1,0,0,-153658331,0,0,721,103,183,15,"H3"
1156039029,1104553564,7944,0,100107,1,1202125354,1391111707,1,1,1,1,1156035770,1104313354,2066,0,27399,1,1106628197,-603668713,1,1,1,1,1156036777,1104809068,3583,0,55252,1,0,0,1,1,1,1,1156036777,1104809068,3583,0,1515,1,0,0,1,1,1,1,1,0,0,-2134298583,0,0,697,191,219,21,"H3"
1135078776,1106389122,2586,0,33271,1,-1809131319,-620021277,1,1,1,1,1135055063,1106281552,4045,0,50874,1,-1851925105,661543494,1,1,1,1,1135084511,1106644082,3497,0,41603,1,0,0,1,1,1,1,1135084511,1106644082,3497,0,971,1,0,0,1,1,1,1,1,0,0,1741413027,0,0,232,355,165,26,"H3"
1153323199,1106345694,1376,0,17292,1,-868942077,1162413078,1,1,1,1,1153314047,1106216848,1361,0,17761,1,-2120760357,-78349722,1,1,1,1,1153321752,1106600667,60457,0,1238607,1,0,0,1,1,1,1,1153321752,1106600667,60457,0,58906,1,0,0,1,1,1,1,1,0,0,-1744915364,0,0,120,124,6889,12,"H3"
1156740674,1106126414,2664,0,34886,1,1612885536,1398825271,1,1,1,1,1156734471,1106065281,4247,0,55897,1,-1516900226,588188537,1,1,1,1,1156738214,1106381452,3962,0,53238,1,0,0,1,1,1,1,1156738214,1106381452,3962,0,1684,1,0,0,1,1,1,1,1,0,0,-921968666,0,0,243,390,211,26,"H3"
1128705858,1106680952,15470,0,192946,1,-872242716,-1362531217,1,1,1,1,1128657887,1106612402,1995,0,25927,1,210793199,1222045502,1,1,1,1,1128719993,1106935825,2440,0,30730,1,0,0,1,1,1,1,1128719993,1106935825,2440,0,789,1,0,0,1,1,1,1,1,0,0,146770370,0,0,1343,181,122,22,"H3"
1141961743,1107132259,1348,0,17058,1,1023286905,1171812510,1,1,1,1,1141950055,1107106203,2165,0,28581,1,422054857,1614688905,1,1,1,1,1141963426,1107341627,4525,0,53002,1,0,0,1,1,1,1,1141963426,1107341627,4525,0,1782,1,0,0,1,1,1,1,1,0,0,-1784234897,0,0,119,199,210,18,"H3"
1144077146,1107589388,16806,0,210451,1,174395519,-87123441,1,1,1,1,1144064809,1107552270,3770,0,48864,1,-552038400,1732612871,1,1,1,1,1144078202,1107716647,2463,0,26216,1,0,0,1,1,1,1,1144078202,1107716647,2463,0,563,1,0,0,1,1,1,1,1,0,0,-1715626655,0,0,1465,341,104,29,"H3"
1156285716,1108241752,1276,0,16044,1,-448852855,-2068780059,1,1,1,1,1156279312,1108270983,1334,0,16233,1,241512466,-1005677983,1,1,1,1,1156283391,1108368817,59060,0,1218665,1,0,0,1,1,1,1,1156283391,1108368817,59060,0,46647,1,0,0,1,1,1,1,1,0,0,-386449656,0,0,112,113,5455,12,"H3"
1145262724,1108339222,8248,0,103895,1,1734828686,1898268476,1,1,1,1,1145255936,1108302417,1047,0,14757,1,1960511765,-415613831,1,1,1,1,1145263429,1108466258,3316,0,41363,1,0,0,1,1,1,1,1145263429,1108466258,3316,0,1053,1,0,0,1,1,1,1,1,0,0,2059373878,0,0,723,103,164,15,"H3"
1154629579,1108425643,7468,0,91290,1,382481046,1247323617,1,1,1,1,1154623097,1108380749,1982,0,25201,1,-319715597,-847881524,1,1,1,1,1154627745,1108552654,2807,0,40295,1,0,0,1,1,1,1,1154627745,1108552654,2807,0,1029,1,0,0,1,1,1,1,1,0,0,1541686830,0,0,635,176,160,21,"H3"
1144362108,1108711387,4788,0,60667,1,-1352846104,1899946220,1,1,1,1,1144355104,1108657073,3895,0,49536,1,2142557964,1764598967,1,1,1,1,1144363080,1108838313,61725,0,1194890,1,0,0,1,1,1,1,1144363080,1108838313,61725,0,66222,1,0,0,1,1,1,1,1,0,0,410099784,0,0,422,345,7745,27,"H3"
1113545323,1109241122,7855,0,97598,1,-1274433274,1042871114,1,1,1,1,1113351779,1109191342,1089,0,13781,1,1488978751,-1270943809,1,1,1,1,1113612960,1109367891,5810,0,50633,1,0,0,1,1,1,1,1113612960,1109367891,5810,0,1329,1,0,0,1,1,1,1,1,0,0,579345354,0,0,679,96,201,15,"H3"
1141363049,1109153265,26472,0,346597,1,-1982232627,-614336820,1,1,1,1,1141356066,1109108237,3393,0,44532,1,-482901004,682457302,1,1,1,1,1141364910,1109280060,61203,0,1205508,1,0,0,1,1,1,1,1141364910,1109280060,61203,0,63851,1,0,0,1,1,1,1,1,0,0,1647241261,0,0,2412,310,7467,30,"H3"
1136418190,1109370144,16190,0,207382,1,649588849,1642667281,1,1,1,1,1136393914,1109345037,2221,0,28051,1,-1934940092,-1892014933,1,1,1,1,1136423529,1109496875,4172,0,54379,1,0,0,1,1,1,1,1136423529,1109496875,4172,0,1517,1,0,0,1,1,1,1,1,0,0,-1370647297,0,0,1443,196,215,22,"H3"
1150240444,1109376672,16618,0,204884,1,252003883,-1171743484,1,1,1,1,1150237031,1109338079,2172,0,27336,1,-788882723,657380128,1,1,1,1,1150239911,1109503401,5288,0,58240,1,0,0,1,1,1,1,1150239911,1109503401,5288,0,1576,1,0,0,1,1,1,1,1,0,0,1737235812,0,0,1426,191,231,22,"H3"
1157054998,1110364376,4560,0,56952,1,-1180050199,888073024,1,1,1,1,1157052442,1110245191,1236,0,16653,1,1123538057,834079399,1,1,1,1,1157052445,1110490812,5942,0,116358,1,0,0,1,1,1,1,1157052445,1110490812,5942,0,3930,1,0,0,1,1,1,1,1,0,0,-1633383154,0,0,396,116,461,14,"H3"
1154417523,1110728028,2564,0,31146,1,505576230,-2118938787,1,1,1,1,1154410702,1110679653,1287,0,16766,1,606105785,227480076,1,1,1,1,1154415752,1110854357,7833,0,83303,1,0,0,1,1,1,1,1154415752,1110854357,7833,0,2602,1,0,0,1,1,1,1,1,0,0,531882456,0,0,217,117,330,13,"H3"
1153597791,1111458256,8028,0,103497,1,-1651434085,-520598324,1,1,1,1,1153591060,1111431913,3659,0,49414,1,-1229442508,-1601377696,1,1,1,1,1153596263,1111584368,2259,0,30358,1,0,0,1,1,1,1,1153596263,1111584368,2259,0,697,1,0,0,1,1,1,1,1,0,0,2069385162,0,0,720,344,120,28,"H3"
1128505689,1111836833,4597,0,60856,1,1093306878,1767785277,1,1,1,1,1128460494,1111891907,3976,0,50720,1,-1572026962,-51485412,1,1,1,1,1128519883,1111962833,60455,0,1273165,1,0,0,1,1,1,1,1128519883,1111962833,60455,0,63452,1,0,0,1,1,1,1,1,0,0,-1442610174,0,0,424,354,7421,27,"H3"
1145932549,1111677597,5014,0,60654,1,-1007971608,-1006648450,1,1,1,1,1145925854,1111552997,1377,0,16705,1,-770683991,-583375085,1,1,1,1,1145933055,1111803644,38977,0,167339,1,0,0,1,1,1,1,1145933055,1111803644,38977,0,5836,1,0,0,1,1,1,1,1,0,0,-1610884860,0,0,422,116,663,14,"H3"
