"CL1.X","CL1.Y","CL1.Peak","CL1.Ch.Value","CL1.Area","CL1.Valid","CL1.SR","CL1.MBR","CL1.Pass.Mini.Ratio","CL1.Pass.Max.Ratio","CL1.Pass.Nearby","CL1.Pass.Edge","CL2.X","CL2.Y","CL2.Peak","CL2.Ch.Value","CL2.Area","CL2.Valid","CL2.SR","CL2.MBR","CL2.Pass.Mini.Ratio","CL2.Pass.Max.Ratio","CL2.Pass.Nearby","CL2.Pass.Edge","RP1L.X","RP1L.Y","RP1L.Peak","RP1L.Ch.Value","RP1L.Area","RP1L.Valid","RP1L.SR","RP1L.MBR","RP1L.Pass.Mini.Ratio","RP1L.Pass.Max.Ratio","RP1L.Pass.Nearby","RP1L.Pass.Edge","RP1S.X","RP1S.Y","RP1S.Peak","RP1S.Ch.Value","RP1S.Area","RP1S.Valid","RP1S.SR","RP1S.MBR","RP1S.Pass.Mini.Ratio","RP1S.Pass.Max.Ratio","RP1S.Pass.Nearby","RP1S.Pass.Edge","Bead.Valid","CL2.Offset.X","CL2.Offset.Y","CL1_CL2.Dist","RP1.Offset.X","RP1.Offset.Y","CL1.Value","CL2.Value","RP1.Value","Bead.ID","well"
1151566960,1090616199,4582,0,57372,1,930285718,387484326,1,1,1,1,1151563876,1090545880,3567,0,47251,1,-49407496,-1596694155,1,1,1,1,1151566513,1091233801,62126,0,1255647,1,0,0,1,1,1,1,1151566513,1091233801,62126,0,76991,1,0,0,1,1,1,1,1,0,0,285404862,0,0,399,329,9004,27,"A8"
1151877829,1093574100,16998,0,209428,1,-2032259540,1595364975,1,1,1,1,1151871433,1093560904,3618,0,48492,1,-1650095671,-2106564014,1,1,1,1,1151877319,1094191100,12029,0,158236,1,0,0,1,1,1,1,1151877319,1094191100,12029,0,5109,1,0,0,1,1,1,1,1,0,0,-1009026702,0,0,1458,338,627,29,"A8"
1134131155,1096073096,8245,0,103261,1,-916396978,-805745697,1,1,1,1,1134106647,1096439950,2138,0,26739,1,441750379,-443969094,1,1,1,1,1134136037,1096689588,3558,0,51315,1,0,0,1,1,1,1,1134136037,1096689588,3558,0,1290,1,0,0,1,1,1,1,1,0,0,1589921813,0,0,719,186,203,21,"A8"
1153400594,1095674913,2385,0,30493,1,1345594039,91553102,1,1,1,1,1153394178,1095666420,1183,0,15844,1,2012932506,46625497,1,1,1,1,1153399775,1096291486,36982,0,536282,1,0,0,1,1,1,1,1153399775,1096291486,36982,0,18628,1,0,0,1,1,1,1,1,0,0,-1185310753,0,0,212,110,2124,13,"A8"
1146850261,1098590024,2526,0,32400,1,-2128319885,-477218588,1,1,1,1,1146844593,1098609747,1269,0,16139,1,120342960,1540056741,1,1,1,1,1146850799,1099056826,12816,0,206482,1,0,0,1,1,1,1,1146850799,1099056826,12816,0,7070,1,0,0,1,1,1,1,1,0,0,1872965105,0,0,226,112,818,13,"A8"
1156232465,1099012253,1316,0,17251,1,232070055,970232888,1,1,1,1,1156226741,1098962601,2246,0,30768,1,310573846,2050327602,1,1,1,1,1156231070,1099320190,23869,0,405256,1,0,0,1,1,1,1,1156231070,1099320190,23869,0,13701,1,0,0,1,1,1,1,1,0,0,551579599,0,0,120,214,1605,18,"A8"
1147349944,1100007660,4594,0,59049,1,-1218153140,1415872130,1,1,1,1,1147338453,1099968002,3868,0,48840,1,1576931406,1456982354,1,1,1,1,1147350381,1100315394,63599,0,1231211,1,0,0,1,1,1,1,1147350381,1100315394,63599,0,85290,1,0,0,1,1,1,1,1,0,0,-1249480690,0,0,411,340,9975,27,"A8"
1154247632,1100032642,8326,0,104739,1,-246770321,-1478403039,1,1,1,1,1154244069,1100001695,3930,0,49798,1,1121703363,-1312173831,1,1,1,1,1154246640,1100340371,8880,0,97832,1,0,0,1,1,1,1,1154246640,1100340371,8880,0,2960,1,0,0,1,1,1,1,1,0,0,1101880347,0,0,729,347,387,28,"A8"
1155570700,1099919150,27566,0,344146,1,-592813067,-2111303916,1,1,1,1,1155564590,1099893373,3676,0,46036,1,440121486,-1330398680,1,1,1,1,1155569439,1100226902,31345,0,434777,1,0,0,1,1,1,1,1155569439,1100226902,31345,0,15180,1,0,0,1,1,1,1,1,0,0,459256781,0,0,2395,321,1722,30,"A8"
1147995839,1100657107,2625,0,34756,1,1264789920,1142820162,1,1,1,1,1147990303,1100621175,1306,0,17367,1,513178258,-508461609,1,1,1,1,1147996145,1100964709,26412,0,395915,1,0,0,1,1,1,1,1147996145,1100964709,26412,0,14110,1,0,0,1,1,1,1,1,0,0,1211591333,0,0,242,121,1568,13,"A8"
