"CL1.X","CL1.Y","CL1.Peak","CL1.Ch.Value","CL1.Area","CL1.Valid","CL1.SR","CL1.MBR","CL1.Pass.Mini.Ratio","CL1.Pass.Max.Ratio","CL1.Pass.Nearby","CL1.Pass.Edge","CL2.X","CL2.Y","CL2.Peak","CL2.Ch.Value","CL2.Area","CL2.Valid","CL2.SR","CL2.MBR","CL2.Pass.Mini.Ratio","CL2.Pass.Max.Ratio","CL2.Pass.Nearby","CL2.Pass.Edge","RP1L.X","RP1L.Y","RP1L.Peak","RP1L.Ch.Value","RP1L.Area","RP1L.Valid","RP1L.SR","RP1L.MBR","RP1L.Pass.Mini.Ratio","RP1L.Pass.Max.Ratio","RP1L.Pass.Nearby","RP1L.Pass.Edge","RP1S.X","RP1S.Y","RP1S.Peak","RP1S.Ch.Value","RP1S.Area","RP1S.Valid","RP1S.SR","RP1S.MBR","RP1S.Pass.Mini.Ratio","RP1S.Pass.Max.Ratio","RP1S.Pass.Nearby","RP1S.Pass.Edge","Bead.Valid","CL2.Offset.X","CL2.Offset.Y","CL1_CL2.Dist","RP1.Offset.X","RP1.Offset.Y","CL1.Value","CL2.Value","RP1.Value","Bead.ID","well"
1136919803,1091720199,1375,0,16383,1,-1089396994,-348672801,1,1,1,1,1136906986,1091642528,1231,0,16435,1,567299771,341036344,1,1,1,1,1136923231,1092320489,62150,0,1292752,1,0,0,1,1,1,1,1136923231,1092320489,62150,0,86822,1,0,0,1,1,1,1,1,0,0,-375987349,0,0,114,115,10154,12,"G7"
1144704011,1091088099,1489,0,17717,1,-267209858,409690960,1,1,1,1,1144697796,1091159295,2341,0,29844,1,2118658784,-1441441913,1,1,1,1,1144704538,1091688518,29022,0,341192,1,0,0,1,1,1,1,1144704538,1091688518,29022,0,10858,1,0,0,1,1,1,1,1,0,0,1108324517,0,0,123,208,1351,18,"G7"
1157120369,1091263372,8141,0,104553,1,370950724,1502106818,1,1,1,1,1157117496,1091270277,3946,0,49379,1,10073500,2138481256,1,1,1,1,1157118561,1091863756,3343,0,49192,1,0,0,1,1,1,1,1157118561,1091863756,3343,0,1606,1,0,0,1,1,1,1,1,0,0,619375448,0,0,728,344,195,28,"G7"
1148293503,1092477682,16419,0,205290,1,-1590957075,-29080835,1,1,1,1,1148286638,1092455989,3530,0,46946,1,-1572984394,634373604,1,1,1,1,1148293297,1093077818,2707,0,24151,1,0,0,1,1,1,1,1148293297,1093077818,2707,0,513,1,0,0,1,1,1,1,1,0,0,-1139792022,0,0,1429,327,96,29,"G7"
1157211791,1092291782,8735,0,106537,1,-1007635201,-1449582202,1,1,1,1,1157208486,1091883526,4134,0,51949,1,1795304391,-1246432596,1,1,1,1,1157209964,1092891956,2583,0,32711,1,0,0,1,1,1,1,1157209964,1092891956,2583,0,1064,1,0,0,1,1,1,1,1,0,0,1614577774,0,0,741,362,130,28,"G7"
1157519698,1092642691,4657,0,59038,1,2103951910,-1200652804,1,1,1,1,1157513414,1092572938,2305,0,30351,1,2011125739,1876279904,1,1,1,1,1157517808,1093242793,3691,0,52878,1,0,0,1,1,1,1,1157517808,1093242793,3691,0,2009,1,0,0,1,1,1,1,1,0,0,1162742541,0,0,411,212,209,20,"G7"
1136103432,1094083418,2505,0,31126,1,-1195867372,1905869315,1,1,1,1,1136077198,1094377033,2158,0,27647,1,1920383501,-823822171,1,1,1,1,1136107027,1094683226,4000,0,45138,1,0,0,1,1,1,1,1136107027,1094683226,4000,0,1090,1,0,0,1,1,1,1,1,0,0,397760513,0,0,217,193,179,19,"G7"
1152030652,1093232954,4854,0,59538,1,1359557993,2093019267,1,1,1,1,1152024903,1092805311,1221,0,16326,1,-1174114092,1471117060,1,1,1,1,1152029883,1093832936,8347,0,73830,1,0,0,1,1,1,1,1152029883,1093832936,8347,0,2273,1,0,0,1,1,1,1,1,0,0,1437085611,0,0,414,114,292,14,"G7"
1150147619,1094789318,1458,0,18364,1,696575080,-1735387570,1,1,1,1,1150141419,1094738191,1376,0,17512,1,1556796486,-262917139,1,1,1,1,1150147234,1095388982,60949,0,1197747,1,0,0,1,1,1,1,1150147234,1095388982,60949,0,62880,1,0,0,1,1,1,1,1,0,0,2067641166,0,0,128,122,7354,12,"G7"
1152686201,1095798709,16959,0,211933,1,1642183040,-879328047,1,1,1,1,1152680434,1095728484,3847,0,49755,1,-258645189,-1399975472,1,1,1,1,1152685298,1096398167,2161,0,25692,1,0,0,1,1,1,1,1152685298,1096398167,2161,0,584,1,0,0,1,1,1,1,1,0,0,-319514660,0,0,1475,347,102,29,"G7"
1153657309,1095542459,4838,0,62403,1,-238400014,1917156451,1,1,1,1,1153652799,1095031661,1281,0,17570,1,1283767550,-645345114,1,1,1,1,1153656208,1096141969,2354,0,35182,1,0,0,1,1,1,1,1153656208,1096141969,2354,0,968,1,0,0,1,1,1,1,1,0,0,-1971448519,0,0,434,122,139,14,"G7"
1149021079,1097223843,1486,0,18490,1,710567758,-2018100371,1,1,1,1,1149009331,1097097413,2414,0,31275,1,1043070414,-1467910645,1,1,1,1,1149020725,1097823010,13328,0,192258,1,0,0,1,1,1,1,1149020725,1097823010,13328,0,6515,1,0,0,1,1,1,1,1,0,0,-185797304,0,0,129,218,761,18,"G7"
1140224900,1098116306,15534,0,199507,1,784318206,-1393436562,1,1,1,1,1140201689,1098005209,2101,0,26733,1,-2122741424,1186325460,1,1,1,1,1140227654,1098715291,6240,0,77242,1,0,0,1,1,1,1,1140227654,1098715291,6240,0,2319,1,0,0,1,1,1,1,1,0,0,1126728249,0,0,1389,186,306,22,"G7"
1154725999,1098967163,4485,0,54984,1,1943467558,-1111704761,1,1,1,1,1154720066,1098928388,2211,0,27476,1,-1119655084,-1339949762,1,1,1,1,1154724680,1099266563,6771,0,54374,1,0,0,1,1,1,1,1154724680,1099266563,6771,0,1683,1,0,0,1,1,1,1,1,0,0,1826427787,0,0,383,192,215,20,"G7"
1150943925,1099291981,4533,0,60189,1,1459285486,-2019217624,1,1,1,1,1150941205,1099283384,3770,0,50042,1,397584738,1140300857,1,1,1,1,1150943378,1099591314,63834,0,1274133,1,0,0,1,1,1,1,1150943378,1099591314,63834,0,223201,1,0,0,1,1,1,1,1,0,0,131386362,0,0,419,349,26103,27,"G7"
1149213631,1100013742,2559,0,33781,1,1297697774,1919455353,1,1,1,1,1149206949,1099977602,1242,0,16822,1,-1120311371,2080845527,1,1,1,1,1149213237,1100312928,10876,0,75389,1,0,0,1,1,1,1,1149213237,1100312928,10876,0,2304,1,0,0,1,1,1,1,1,0,0,-574139231,0,0,235,117,299,13,"G7"
1153713758,1100012094,8689,0,106431,1,836326767,4963601,1,1,1,1,1153710402,1099964848,2308,0,29607,1,-1805857308,755793549,1,1,1,1,1153712645,1100311280,4659,0,48176,1,0,0,1,1,1,1,1153712645,1100311280,4659,0,1333,1,0,0,1,1,1,1,1,0,0,-1565765140,0,0,741,206,191,21,"G7"
1134710744,1100336028,1367,0,16502,1,-122064837,1728710022,1,1,1,1,1134686374,1100121600,1283,0,16773,1,1717667607,-943084991,1,1,1,1,1134714623,1100635148,60878,0,1270199,1,0,0,1,1,1,1,1134714623,1100635148,60878,0,84930,1,0,0,1,1,1,1,1,0,0,1937100325,0,0,115,117,9933,12,"G7"
1152932524,1100391633,14195,0,184840,1,122616143,255783380,1,1,1,1,1152926522,1100380536,1971,0,25508,1,-1155088684,-1776043400,1,1,1,1,1152931571,1100690742,9375,0,84298,1,0,0,1,1,1,1,1152931571,1100690742,9375,0,2295,1,0,0,1,1,1,1,1,0,0,985725994,0,0,1286,178,334,22,"G7"
