"CL1.X","CL1.Y","CL1.Peak","CL1.Ch.Value","CL1.Area","CL1.Valid","CL1.SR","CL1.MBR","CL1.Pass.Mini.Ratio","CL1.Pass.Max.Ratio","CL1.Pass.Nearby","CL1.Pass.Edge","CL2.X","CL2.Y","CL2.Peak","CL2.Ch.Value","CL2.Area","CL2.Valid","CL2.SR","CL2.MBR","CL2.Pass.Mini.Ratio","CL2.Pass.Max.Ratio","CL2.Pass.Nearby","CL2.Pass.Edge","RP1L.X","RP1L.Y","RP1L.Peak","RP1L.Ch.Value","RP1L.Area","RP1L.Valid","RP1L.SR","RP1L.MBR","RP1L.Pass.Mini.Ratio","RP1L.Pass.Max.Ratio","RP1L.Pass.Nearby","RP1L.Pass.Edge","RP1S.X","RP1S.Y","RP1S.Peak","RP1S.Ch.Value","RP1S.Area","RP1S.Valid","RP1S.SR","RP1S.MBR","RP1S.Pass.Mini.Ratio","RP1S.Pass.Max.Ratio","RP1S.Pass.Nearby","RP1S.Pass.Edge","Bead.Valid","CL2.Offset.X","CL2.Offset.Y","CL1_CL2.Dist","RP1.Offset.X","RP1.Offset.Y","CL1.Value","CL2.Value","RP1.Value","Bead.ID","well"
1132495096,1090846459,27793,0,351847,1,-511727786,-217307545,1,1,1,1,1132481745,1090732224,3371,0,43871,1,1603884150,-1286013321,1,1,1,1,1132499361,1091456068,61872,0,1266651,1,0,0,1,1,1,1,1132499361,1091456068,61872,0,68410,1,0,0,1,1,1,1,1,0,0,-1487359032,0,0,2449,306,8001,30,"C5"
1145672409,1093691081,4418,0,57689,1,-998869290,1538740212,1,1,1,1,1145665623,1093634531,3642,0,47164,1,-1556666514,-853092478,1,1,1,1,1145672715,1094300112,60269,0,1179386,1,0,0,1,1,1,1,1145672715,1094300112,60269,0,62944,1,0,0,1,1,1,1,1,0,0,130686396,0,0,402,329,7361,27,"C5"
1156317488,1094919722,26055,0,330172,1,657714880,1202016398,1,1,1,1,1156310826,1094815723,3401,0,43610,1,1788069794,-1393180632,1,1,1,1,1156315843,1095528504,24074,0,413392,1,0,0,1,1,1,1,1156315843,1095528504,24074,0,14446,1,0,0,1,1,1,1,1,0,0,115009670,0,0,2298,304,1637,30,"C5"
1139175941,1096574358,1227,0,16647,1,969767171,1353223011,1,1,1,1,1139152852,1096863401,2252,0,28704,1,1948354322,-1498689815,1,1,1,1,1139178851,1097182804,22588,0,413680,1,0,0,1,1,1,1,1139178851,1097182804,22588,0,13934,1,0,0,1,1,1,1,1,0,0,1097225567,0,0,116,200,1638,18,"C5"
1121503717,1096923459,9006,0,112610,1,-325532794,-1021928370,1,1,1,1,1121444098,1096841224,3897,0,51249,1,-960800091,1659607746,1,1,1,1,1121524731,1097531834,2128,0,25127,1,0,0,1,1,1,1,1121524731,1097531834,2128,0,660,1,0,0,1,1,1,1,1,0,0,663213611,0,0,784,357,100,28,"C5"
1145422328,1097212163,1509,0,17210,1,-804118001,1119037383,1,1,1,1,1145409152,1097033779,1355,0,16811,1,109118286,1669086987,1,1,1,1,1145422685,1097820480,61573,0,1156441,1,0,0,1,1,1,1,1145422685,1097820480,61573,0,50274,1,0,0,1,1,1,1,1,0,0,484365958,0,0,120,117,5880,12,"C5"
1150711752,1096514179,1342,0,16372,1,38343418,1794379203,1,1,1,1,1150705866,1096052156,1344,0,16503,1,-516454534,-753174293,1,1,1,1,1150711245,1097122638,58712,0,1126461,1,0,0,1,1,1,1,1150711245,1097122638,58712,0,46137,1,0,0,1,1,1,1,1,0,0,-35507055,0,0,114,115,5396,12,"C5"
1155954384,1096829677,2476,0,31707,1,-1909975137,1568603819,1,1,1,1,1155948242,1096773822,3836,0,49937,1,2029884077,-411202888,1,1,1,1,1155952813,1097438072,9203,0,55549,1,0,0,1,1,1,1,1155952813,1097438072,9203,0,1446,1,0,0,1,1,1,1,1,0,0,-1294414546,0,0,221,348,220,26,"C5"
1157226332,1097940438,14835,0,192801,1,1482123171,143996497,1,1,1,1,1157219772,1097846155,2030,0,27297,1,55510256,1049314463,1,1,1,1,1157224503,1098548607,12802,0,146279,1,0,0,1,1,1,1,1157224503,1098548607,12802,0,4876,1,0,0,1,1,1,1,1,0,0,-2126999528,0,0,1342,190,579,22,"C5"
1141469912,1099795797,1425,0,17496,1,-1509675153,1488607778,1,1,1,1,1141456770,1099803632,2391,0,29938,1,545231509,-799657549,1,1,1,1,1141471071,1100099603,40413,0,431758,1,0,0,1,1,1,1,1141471071,1100099603,40413,0,14585,1,0,0,1,1,1,1,1,0,0,1624444341,0,0,122,209,1710,18,"C5"
