"CL1.X","CL1.Y","CL1.Peak","CL1.Ch.Value","CL1.Area","CL1.Valid","CL1.SR","CL1.MBR","CL1.Pass.Mini.Ratio","CL1.Pass.Max.Ratio","CL1.Pass.Nearby","CL1.Pass.Edge","CL2.X","CL2.Y","CL2.Peak","CL2.Ch.Value","CL2.Area","CL2.Valid","CL2.SR","CL2.MBR","CL2.Pass.Mini.Ratio","CL2.Pass.Max.Ratio","CL2.Pass.Nearby","CL2.Pass.Edge","RP1L.X","RP1L.Y","RP1L.Peak","RP1L.Ch.Value","RP1L.Area","RP1L.Valid","RP1L.SR","RP1L.MBR","RP1L.Pass.Mini.Ratio","RP1L.Pass.Max.Ratio","RP1L.Pass.Nearby","RP1L.Pass.Edge","RP1S.X","RP1S.Y","RP1S.Peak","RP1S.Ch.Value","RP1S.Area","RP1S.Valid","RP1S.SR","RP1S.MBR","RP1S.Pass.Mini.Ratio","RP1S.Pass.Max.Ratio","RP1S.Pass.Nearby","RP1S.Pass.Edge","Bead.Valid","CL2.Offset.X","CL2.Offset.Y","CL1_CL2.Dist","RP1.Offset.X","RP1.Offset.Y","CL1.Value","CL2.Value","RP1.Value","Bead.ID","well"
1153056773,1092358142,1248,0,16604,1,-448316500,1370954389,1,1,1,1,1153050367,1092356498,1361,0,16976,1,2006490084,182161667,1,1,1,1,1153055550,1093083096,62185,0,1313794,1,0,0,1,1,1,1,1153055550,1093083096,62185,0,104033,1,0,0,1,1,1,1,1,0,0,877190273,0,0,116,118,12167,12,"B1"
1149649243,1093417166,2760,0,34116,1,111025060,-165675254,1,1,1,1,1149642826,1093430109,4052,0,51447,1,-943923339,-940439804,1,1,1,1,1149649035,1094141804,62102,0,1225253,1,0,0,1,1,1,1,1149649035,1094141804,62102,0,83374,1,0,0,1,1,1,1,1,0,0,-918582472,0,0,237,359,9751,26,"B1"
1148342691,1094963351,27588,0,347967,1,1104214008,-1921711106,1,1,1,1,1148335393,1094940525,3358,0,45978,1,1729477076,37365412,1,1,1,1,1148342786,1095687529,61674,0,1244516,1,0,0,1,1,1,1,1148342786,1095687529,61674,0,88117,1,0,0,1,1,1,1,1,0,0,1654487458,0,0,2422,320,10305,30,"B1"
1150519579,1094807939,2784,0,33750,1,763016810,1264947405,1,1,1,1,1150516012,1094784740,3809,0,52508,1,-1103428800,-2065850804,1,1,1,1,1150519112,1095532163,59689,0,1110431,1,0,0,1,1,1,1,1150519112,1095532163,59689,0,43500,1,0,0,1,1,1,1,1,0,0,-1394943601,0,0,235,366,5087,26,"B1"
1141134564,1097902747,2650,0,32952,1,-1210645083,-938448790,1,1,1,1,1141127765,1097883219,2373,0,29746,1,-1846599423,-152762570,1,1,1,1,1141136806,1098626049,5401,0,49802,1,0,0,1,1,1,1,1141136806,1098626049,5401,0,1259,1,0,0,1,1,1,1,1,0,0,-2040423705,0,0,229,207,197,19,"B1"
1149822734,1097500511,2633,0,33218,1,969680501,217735111,1,1,1,1,1149819155,1097545678,3826,0,49564,1,-698018629,-1570188189,1,1,1,1,1149822474,1098223933,59904,0,992670,1,0,0,1,1,1,1,1149822474,1098223933,59904,0,36546,1,0,0,1,1,1,1,1,0,0,678046244,0,0,231,345,4274,26,"B1"
1144926270,1098823861,2606,0,30882,1,-1124697364,-1358501410,1,1,1,1,1144914175,1098814321,1169,0,15598,1,-572145113,-491231033,1,1,1,1,1144927383,1099227269,39121,0,578527,1,0,0,1,1,1,1,1144927383,1099227269,39121,0,20326,1,0,0,1,1,1,1,1,0,0,0,0,0,215,109,2291,13,"B1"
1147750407,1098613037,15830,0,200744,1,44050947,1094580794,1,1,1,1,1147736735,1098660824,2034,0,26506,1,250341131,1484912107,1,1,1,1,1147750678,1099121888,56875,0,568215,1,0,0,1,1,1,1,1147750678,1099121888,56875,0,21353,1,0,0,1,1,1,1,1,0,0,1879037708,0,0,1397,185,2497,22,"B1"
1151196374,1099321186,15257,0,201585,1,1340180105,1353462795,1,1,1,1,1151190200,1099108421,2143,0,27561,1,468246776,-263828585,1,1,1,1,1151195705,1099682564,38390,0,616971,1,0,0,1,1,1,1,1151195705,1099682564,38390,0,21432,1,0,0,1,1,1,1,1,0,0,163811364,0,0,1403,192,2443,22,"B1"
1142491194,1099925134,4607,0,56440,1,-1886695441,-125409392,1,1,1,1,1142478169,1099922127,1214,0,15349,1,595684646,-1751397505,1,1,1,1,1142493032,1100286333,10231,0,146167,1,0,0,1,1,1,1,1142493032,1100286333,10231,0,4607,1,0,0,1,1,1,1,1,0,0,816438783,0,0,393,107,579,14,"B1"
