"CL1.X","CL1.Y","CL1.Peak","CL1.Ch.Value","CL1.Area","CL1.Valid","CL1.SR","CL1.MBR","CL1.Pass.Mini.Ratio","CL1.Pass.Max.Ratio","CL1.Pass.Nearby","CL1.Pass.Edge","CL2.X","CL2.Y","CL2.Peak","CL2.Ch.Value","CL2.Area","CL2.Valid","CL2.SR","CL2.MBR","CL2.Pass.Mini.Ratio","CL2.Pass.Max.Ratio","CL2.Pass.Nearby","CL2.Pass.Edge","RP1L.X","RP1L.Y","RP1L.Peak","RP1L.Ch.Value","RP1L.Area","RP1L.Valid","RP1L.SR","RP1L.MBR","RP1L.Pass.Mini.Ratio","RP1L.Pass.Max.Ratio","RP1L.Pass.Nearby","RP1L.Pass.Edge","RP1S.X","RP1S.Y","RP1S.Peak","RP1S.Ch.Value","RP1S.Area","RP1S.Valid","RP1S.SR","RP1S.MBR","RP1S.Pass.Mini.Ratio","RP1S.Pass.Max.Ratio","RP1S.Pass.Nearby","RP1S.Pass.Edge","Bead.Valid","CL2.Offset.X","CL2.Offset.Y","CL1_CL2.Dist","RP1.Offset.X","RP1.Offset.Y","CL1.Value","CL2.Value","RP1.Value","Bead.ID","well"
1152221845,1090675686,4856,0,60280,1,1531096615,-634412555,1,1,1,1,1152218780,1090570502,1223,0,16200,1,-1848095794,-468734702,1,1,1,1,1152221250,1091299885,5217,0,66361,1,0,0,1,1,1,1,1152221250,1091299885,5217,0,1861,1,0,0,1,1,1,1,1,0,0,-223869134,0,0,420,113,263,14,"F2"
1148472052,1091819674,2710,0,34009,1,262631081,-925951960,1,1,1,1,1148457170,1091830003,2282,0,29489,1,1076271950,2111581805,1,1,1,1,1148472229,1092443641,1801,0,18167,1,0,0,1,1,1,1,1148472229,1092443641,1801,0,369,1,0,0,1,1,1,1,1,0,0,-1248987358,0,0,237,206,72,19,"F2"
1156194146,1092799389,2443,0,31953,1,-1917855371,489808808,1,1,1,1,1156187894,1092716684,4022,0,50464,1,-1900772171,2113439836,1,1,1,1,1156192744,1093423157,1785,0,24022,1,0,0,1,1,1,1,1156192744,1093423157,1785,0,465,1,0,0,1,1,1,1,1,0,0,1411873006,0,0,222,352,95,26,"F2"
1135012518,1093227459,2667,0,31432,1,1078036527,354179029,1,1,1,1,1134988688,1093240594,2158,0,28587,1,1639598058,-402047521,1,1,1,1,1135017155,1093851140,2664,0,27049,1,0,0,1,1,1,1,1135017155,1093851140,2664,0,677,1,0,0,1,1,1,1,1,0,0,708692809,0,0,219,199,107,19,"F2"
1140457378,1093311935,4647,0,58506,1,909945932,-705476972,1,1,1,1,1140432170,1093337912,3796,0,48237,1,-181794701,1604480185,1,1,1,1,1140460909,1093935599,54112,0,871124,1,0,0,1,1,1,1,1140460909,1093935599,54112,0,30472,1,0,0,1,1,1,1,1,0,0,1057907724,0,0,407,336,3564,27,"F2"
1145193090,1093416479,2588,0,32312,1,-1145393158,-1787531573,1,1,1,1,1145186560,1092986757,1273,0,16184,1,124884683,27599889,1,1,1,1,1145193933,1094040121,9719,0,139291,1,0,0,1,1,1,1,1145193933,1094040121,9719,0,4826,1,0,0,1,1,1,1,1,0,0,1948418385,0,0,225,113,552,13,"F2"
1151048513,1093792007,28298,0,351510,1,-87718457,-814419932,1,1,1,1,1151042308,1093706700,3222,0,43428,1,-1027990503,-462449735,1,1,1,1,1151048156,1094415573,58015,0,980355,1,0,0,1,1,1,1,1151048156,1094415573,58015,0,38906,1,0,0,1,1,1,1,1,0,0,-1998456094,0,0,2447,303,4550,30,"F2"
1114717823,1095529344,5004,0,61095,1,-354664009,2139574919,1,1,1,1,1114599436,1095517604,2333,0,30047,1,2115384913,-310898055,1,1,1,1,1114769487,1096152557,4502,0,31692,1,0,0,1,1,1,1,1114769487,1096152557,4502,0,866,1,0,0,1,1,1,1,1,0,0,-1658647166,0,0,425,209,126,20,"F2"
1149769996,1095498744,2578,0,33295,1,287727069,-1804286156,1,1,1,1,1149764061,1095502023,3771,0,49477,1,-1305777703,971200641,1,1,1,1,1149769899,1096121963,2874,0,36914,1,0,0,1,1,1,1,1149769899,1096121963,2874,0,702,1,0,0,1,1,1,1,1,0,0,-185577444,0,0,232,345,146,26,"F2"
1147679601,1096723170,15978,0,201100,1,5578964,501300211,1,1,1,1,1147667712,1096688275,3572,0,45539,1,1162228872,-1127995978,1,1,1,1,1147679939,1097346141,3438,0,39734,1,0,0,1,1,1,1,1147679939,1097346141,3438,0,955,1,0,0,1,1,1,1,1,0,0,1888183164,0,0,1400,317,157,29,"F2"
1147917964,1097050630,15949,0,206495,1,-113740067,1505084498,1,1,1,1,1147910696,1096948422,2111,0,27582,1,-684260658,69760907,1,1,1,1,1147918254,1097673534,5030,0,61230,1,0,0,1,1,1,1,1147918254,1097673534,5030,0,1902,1,0,0,1,1,1,1,1,0,0,109251949,0,0,1437,192,242,22,"F2"
1146437160,1097537647,1365,0,16193,1,-125595638,-693061789,1,1,1,1,1146424825,1097103109,3709,0,46123,1,806626269,-138096752,1,1,1,1,1146437750,1098160452,6819,0,64716,1,0,0,1,1,1,1,1146437750,1098160452,6819,0,1858,1,0,0,1,1,1,1,1,0,0,867431486,0,0,113,321,256,25,"F2"
1142490869,1099449898,2657,0,33422,1,1661250329,-1402784483,1,1,1,1,1142484796,1099436913,1366,0,17113,1,827680570,369939917,1,1,1,1,1142492261,1099761051,8302,0,116362,1,0,0,1,1,1,1,1142492261,1099761051,8302,0,3623,1,0,0,1,1,1,1,1,0,0,-1977616119,0,0,233,119,461,13,"F2"
1148128873,1099913706,2764,0,34373,1,1695192801,-1883772931,1,1,1,1,1148121635,1099909099,2410,0,31188,1,1110721640,-1410172666,1,1,1,1,1148129120,1100224765,2494,0,21469,1,0,0,1,1,1,1,1148129120,1100224765,2494,0,411,1,0,0,1,1,1,1,1,0,0,1305556850,0,0,239,217,85,19,"F2"
1149664905,1100596528,15808,0,200612,1,1421993588,705223131,1,1,1,1,1149658400,1100534005,2099,0,27971,1,1721425471,521765360,1,1,1,1,1149664829,1100907448,4877,0,59998,1,0,0,1,1,1,1,1149664829,1100907448,4877,0,1575,1,0,0,1,1,1,1,1,0,0,1639798275,0,0,1396,195,238,22,"F2"
1152842297,1100898951,16459,0,209582,1,-1745484563,1587102123,1,1,1,1,1152836202,1100897980,2216,0,28676,1,-1686344689,1330008006,1,1,1,1,1152841576,1101209810,6311,0,66986,1,0,0,1,1,1,1,1152841576,1101209810,6311,0,1879,1,0,0,1,1,1,1,1,0,0,147421503,0,0,1459,200,265,22,"F2"
1154139980,1101178470,15811,0,197925,1,1669371322,1500596582,1,1,1,1,1154136486,1101317342,2021,0,27142,1,628095660,1667223323,1,1,1,1,1154138995,1101489272,4914,0,60067,1,0,0,1,1,1,1,1154138995,1101489272,4914,0,1842,1,0,0,1,1,1,1,1,0,0,669208512,0,0,1378,189,238,22,"F2"
1154891872,1101018847,2525,0,33878,1,-441672294,1574829794,1,1,1,1,1154885336,1100983840,4033,0,52860,1,-1535312148,1585709076,1,1,1,1,1154890734,1101329681,2467,0,26988,1,0,0,1,1,1,1,1154890734,1101329681,2467,0,2132,1,0,0,1,1,1,1,1,0,0,-1322169955,0,0,236,368,107,26,"F2"
1142293062,1101533989,1318,0,16877,1,1448979171,1389750335,1,1,1,1,1142287585,1101488996,1336,0,16011,1,-717230550,2142521004,1,1,1,1,1142294494,1101844719,62760,0,1290882,1,0,0,1,1,1,1,1142294494,1101844719,62760,0,106404,1,0,0,1,1,1,1,1,0,0,900148555,0,0,117,112,12444,12,"F2"
1149092892,1101374068,1479,0,17553,1,-884299476,272824505,1,1,1,1,1149086666,1101388912,3863,0,51067,1,-815223833,-684526971,1,1,1,1,1149092943,1101684830,9111,0,79570,1,0,0,1,1,1,1,1149092943,1101684830,9111,0,2423,1,0,0,1,1,1,1,1,0,0,-297816545,0,0,122,356,315,25,"F2"
1118268845,1102508524,1404,0,18486,1,-735788161,-1247180810,1,1,1,1,1118184530,1102265079,3943,0,50565,1,1472893965,781613548,1,1,1,1,1118294054,1102819056,6303,0,103517,1,0,0,1,1,1,1,1118294054,1102819056,6303,0,3011,1,0,0,1,1,1,1,1,0,0,-564369254,0,0,129,352,410,25,"F2"
