"CL1.X","CL1.Y","CL1.Peak","CL1.Ch.Value","CL1.Area","CL1.Valid","CL1.SR","CL1.MBR","CL1.Pass.Mini.Ratio","CL1.Pass.Max.Ratio","CL1.Pass.Nearby","CL1.Pass.Edge","CL2.X","CL2.Y","CL2.Peak","CL2.Ch.Value","CL2.Area","CL2.Valid","CL2.SR","CL2.MBR","CL2.Pass.Mini.Ratio","CL2.Pass.Max.Ratio","CL2.Pass.Nearby","CL2.Pass.Edge","RP1L.X","RP1L.Y","RP1L.Peak","RP1L.Ch.Value","RP1L.Area","RP1L.Valid","RP1L.SR","RP1L.MBR","RP1L.Pass.Mini.Ratio","RP1L.Pass.Max.Ratio","RP1L.Pass.Nearby","RP1L.Pass.Edge","RP1S.X","RP1S.Y","RP1S.Peak","RP1S.Ch.Value","RP1S.Area","RP1S.Valid","RP1S.SR","RP1S.MBR","RP1S.Pass.Mini.Ratio","RP1S.Pass.Max.Ratio","RP1S.Pass.Nearby","RP1S.Pass.Edge","Bead.Valid","CL2.Offset.X","CL2.Offset.Y","CL1_CL2.Dist","RP1.Offset.X","RP1.Offset.Y","CL1.Value","CL2.Value","RP1.Value","Bead.ID","well"
1153500580,1090583077,16090,0,200941,1,-878681590,1359937963,1,1,1,1,1153497197,1090526797,2136,0,27750,1,47222793,1358912175,1,1,1,1,1153499559,1091056015,9156,0,96055,1,0,0,1,1,1,1,1153499559,1091056015,9156,0,2981,1,0,0,1,1,1,1,1,0,0,-548687295,0,0,1399,193,380,22,"D1"
1120925047,1092817084,8368,0,101465,1,383684021,-50922443,1,1,1,1,1120826342,1092767395,1129,0,14447,1,1780088692,-163807502,1,1,1,1,1120947131,1093289567,5033,0,41593,1,0,0,1,1,1,1,1120947131,1093289567,5033,0,1123,1,0,0,1,1,1,1,1,0,0,1757266396,0,0,706,101,165,15,"D1"
1152114716,1093402115,1351,0,16347,1,-289113703,-446128003,1,1,1,1,1152108258,1093424592,3730,0,46869,1,-785405358,-1652410981,1,1,1,1,1152113977,1093874479,13938,0,133859,1,0,0,1,1,1,1,1152113977,1093874479,13938,0,4138,1,0,0,1,1,1,1,1,0,0,-1843889002,0,0,114,327,530,25,"D1"
1139644948,1095379577,1297,0,15865,1,70392141,-178404251,1,1,1,1,1139631540,1095410510,3606,0,46323,1,-65903254,1434251864,1,1,1,1,1139647993,1095851539,6086,0,81034,1,0,0,1,1,1,1,1139647993,1095851539,6086,0,2584,1,0,0,1,1,1,1,1,0,0,-795893939,0,0,110,323,321,25,"D1"
1141868296,1096666809,2676,0,34294,1,-337990042,1761870879,1,1,1,1,1141854773,1096659427,4121,0,52528,1,-790253369,643656384,1,1,1,1,1141869489,1097138509,8119,0,102249,1,0,0,1,1,1,1,1141869489,1097138509,8119,0,3402,1,0,0,1,1,1,1,1,0,0,750632140,0,0,239,366,405,26,"D1"
1143295684,1097670809,1360,0,16572,1,1571495826,-2052627383,1,1,1,1,1143288819,1097653348,1285,0,16041,1,1112039089,-40162402,1,1,1,1,1143296586,1098142304,62733,0,1265612,1,0,0,1,1,1,1,1143296586,1098142304,62733,0,106307,1,0,0,1,1,1,1,1,0,0,1669748047,0,0,115,112,12433,12,"D1"
1146589207,1098674007,8408,0,107779,1,-1740959535,-927503167,1,1,1,1,1146582715,1098680859,3561,0,48390,1,1179940232,1869229412,1,1,1,1,1146589439,1099026473,58796,0,945755,1,0,0,1,1,1,1,1146589439,1099026473,58796,0,34071,1,0,0,1,1,1,1,1,0,0,452127873,0,0,750,337,3985,28,"D1"
1156120231,1098926850,4249,0,56258,1,-272249293,-1325639236,1,1,1,1,1156117406,1098883050,1369,0,16123,1,1540977236,-471239667,1,1,1,1,1156118677,1099162468,13181,0,85797,1,0,0,1,1,1,1,1156118677,1099162468,13181,0,2702,1,0,0,1,1,1,1,1,0,0,-2064593437,0,0,392,112,340,14,"D1"
1150280050,1099776759,2588,0,33792,1,-277931975,911053669,1,1,1,1,1150273692,1099574318,1346,0,17082,1,1019757267,-715576450,1,1,1,1,1150279684,1100012204,38825,0,538229,1,0,0,1,1,1,1,1150279684,1100012204,38825,0,19168,1,0,0,1,1,1,1,1,0,0,130939514,0,0,235,119,2131,13,"D1"
1155848167,1099998552,7771,0,98215,1,475256759,1634943158,1,1,1,1,1155841786,1099957052,3529,0,46922,1,-1934188008,-1012917354,1,1,1,1,1155846668,1100233952,56785,0,841898,1,0,0,1,1,1,1,1155846668,1100233952,56785,0,28559,1,0,0,1,1,1,1,1,0,0,205491458,0,0,684,327,3340,28,"D1"
1156209320,1099875892,2432,0,31556,1,1750978655,1419859895,1,1,1,1,1156202856,1099865082,3933,0,49917,1,-1342897556,-408958462,1,1,1,1,1156207748,1100111317,31046,0,180834,1,0,0,1,1,1,1,1156207748,1100111317,31046,0,5989,1,0,0,1,1,1,1,1,0,0,-1922410834,0,0,220,348,716,26,"D1"
1129777573,1101040913,8543,0,108674,1,173256079,1702905487,1,1,1,1,1129751328,1101018266,2251,0,28928,1,-581037623,-1824410887,1,1,1,1,1129787134,1101276101,28476,0,418265,1,0,0,1,1,1,1,1129787134,1101276101,28476,0,14696,1,0,0,1,1,1,1,1,0,0,-358458644,0,0,756,202,1656,21,"D1"
1149621957,1102182074,16036,0,198544,1,-780929693,-1158800105,1,1,1,1,1149616145,1102135063,3636,0,46126,1,-1675497520,-1722046680,1,1,1,1,1149621725,1102417029,38593,0,154651,1,0,0,1,1,1,1,1149621725,1102417029,38593,0,5079,1,0,0,1,1,1,1,1,0,0,-1302033882,0,0,1382,321,612,29,"D1"
1152166518,1103742998,1366,0,17537,1,-135231669,1776814035,1,1,1,1,1152162944,1103716539,1357,0,17900,1,-355342021,1182435689,1,1,1,1,1152165769,1103977636,61703,0,1294954,1,0,0,1,1,1,1,1152165769,1103977636,61703,0,109002,1,0,0,1,1,1,1,1,0,0,878285077,0,0,122,125,12748,12,"D1"
